customer_id,first_name,last_name,email,signup_date,region,acquisition_channel
1583,Danny,Gibson,stacythomas@example.org,2024-02-25,Central,organic
1584,Luke,Johnson,zbrown@example.com,2024-08-19,South,organic
1585,Kristine,Irwin,brianparrish@example.net,2024-06-07,East,social
1586,Rodney,King,christopherjones@example.com,2024-12-03,East,organic
1587,Christopher,Russo,hsavage@example.org,2024-09-02,Central,referral
1588,Elizabeth,Green,davisrachel@example.com,2024-01-23,West,organic
1589,Tabitha,Phillips,michaelbarnes@example.com,2023-01-17,South,organic
1590,Amanda,Bowers,sgomez@example.net,2024-05-31,West,paid_search
1591,Paul,Smith,christiancontreras@example.net,2024-09-12,North,email
1592,Duane,Beck,alexis72@example.com,2024-09-21,Central,organic
1593,Michelle,Wilson,ubaker@example.org,2024-06-28,Central,organic
1594,Vanessa,Harding,cynthiafowler@example.net,2023-04-06,West,email
1595,Connor,Robinson,robertpayne@example.org,2024-09-09,Central,social
1596,Carolyn,Robinson,stephaniebonilla@example.net,2024-11-25,West,email
1597,Stephanie,Wood,allen48@example.org,2024-01-15,North,paid_search
1598,Holly,Banks,wgutierrez@example.com,2024-03-15,South,social
1599,Maria,Simmons,daniel27@example.com,2024-05-08,West,referral
1600,Nathan,Tran,amyjames@example.net,2024-12-14,Central,paid_search
1601,Haley,Kim,jacqueline11@example.org,2023-05-18,East,organic
1602,Christopher,Smith,vgarcia@example.net,2023-08-27,North,paid_search
1603,Sara,Garcia,zgordon@example.org,2024-07-10,West,organic
1604,Elizabeth,Christian,jeffreygibson@example.com,2023-01-06,North,organic
1605,Danny,Gates,belllaura@example.com,2023-05-01,Central,social
1606,Robert,Hoover,xsmith@example.org,2024-11-01,South,organic
1607,William,Adams,kyle63@example.org,2023-11-20,West,social
1608,Rachel,Perry,johnsonkrystal@example.net,2023-06-08,West,paid_search
1609,Lori,Greene,george96@example.org,2023-09-17,East,social
1610,Angela,Myers,zpoole@example.net,2024-03-09,Central,email
1611,Roy,Ayers,lmadden@example.com,2023-10-10,West,paid_search
1612,Rebecca,Holmes,thall@example.org,2024-02-28,Central,email
1613,William,Welch,ocameron@example.com,2024-05-09,South,email
1614,Mary,Moore,james10@example.com,2024-07-22,West,paid_search
1615,Alexander,Carrillo,anthonyzimmerman@example.org,2023-11-11,Central,organic
1616,Ashley,Johnson,tonyawalters@example.com,2024-12-23,West,paid_search
1617,Jacob,Delgado,kennethnichols@example.org,2024-11-06,North,social
1618,Jessica,Roman,qtownsend@example.org,2024-04-02,South,social
1619,Joshua,Donovan,littlebeth@example.org,2024-06-04,West,organic
1620,Daniel,Ho,rodriguezjustin@example.org,2024-07-17,Central,email
1621,Christopher,Snyder,roberta36@example.org,2024-12-24,North,social
1622,Travis,Johnson,tuckerconnie@example.org,2024-10-13,North,organic
1623,Grace,Brooks,cynthia72@example.org,2023-05-29,West,email
1624,Kent,Berger,wilsonmatthew@example.com,2024-03-21,North,referral
1625,Timothy,Mendez,moorejudy@example.org,2023-08-16,East,organic
1626,James,Johnson,holmeskathleen@example.org,2023-02-08,West,organic
1627,Michelle,Wilson,anthonytaylor@example.org,2024-02-15,Central,referral
1628,Jessica,Case,joshua31@example.com,2023-10-21,Central,social
1629,Jean,Pearson,fmcgee@example.com,2023-06-29,West,organic
1630,William,Ross,johngonzalez@example.net,2023-07-26,Central,paid_search
1631,Juan,Long,gabriel37@example.com,2023-02-04,Central,organic
1632,Nicole,Henderson,lisa91@example.net,2024-12-16,South,paid_search
1633,Patrick,Gonzalez,nathaniel17@example.org,2024-11-21,North,social
1634,Pamela,Rubio,brenda49@example.net,2024-11-01,North,paid_search
1635,Stephanie,Moreno,ljohnson@example.com,2023-03-30,East,referral
1636,Ruben,Lopez,charlessandoval@example.com,2023-12-28,West,email
1637,Dustin,Edwards,floresalex@example.com,2023-07-25,Central,paid_search
1638,Jason,Bradley,rachel81@example.com,2024-12-21,North,organic
1639,Justin,Lewis,dakotaramirez@example.net,2024-07-16,East,referral
1640,Sophia,Aguirre,berrydebbie@example.net,2024-07-26,Central,social
1641,Katelyn,Stewart,james07@example.com,2023-10-11,South,paid_search
1642,Brandon,Hill,martinezgeorge@example.com,2023-07-19,West,social
1643,Brittany,Young,mitchelldawn@example.net,2024-08-11,North,referral
1644,Vanessa,Buck,david60@example.net,2024-02-21,Central,organic
1645,Samantha,Williams,jonescody@example.com,2023-03-16,Central,organic
1646,Jennifer,Hill,richard85@example.com,2023-04-30,Central,organic
1647,Cheryl,Long,psnyder@example.org,2024-07-04,Central,referral
1648,Megan,Pace,johnsonbrandon@example.org,2024-03-29,West,organic
1649,Dominic,Holder,fperez@example.org,2023-09-07,East,social
1650,Jennifer,Burnett,villamiranda@example.com,2024-04-14,West,referral
1651,Nicole,Williams,valentinecharles@example.com,2023-01-29,West,email
1652,Hailey,Conner,knelson@example.org,2023-03-11,West,organic
1653,Brandy,Wilson,michelle96@example.net,2023-08-14,South,social
1654,Sean,Martinez,beckystanley@example.com,2024-02-27,East,email
1655,Marc,Simon,christophermiranda@example.net,2023-01-10,East,paid_search
1656,Christopher,Hansen,donnamoss@example.org,2023-04-06,West,organic
1657,Heather,Jones,taylorcruz@example.com,2023-12-17,North,social
1658,Dan,Clark,kathleen47@example.net,2023-07-02,West,social
1659,Eric,Wagner,jefferycox@example.com,2023-08-12,Central,paid_search
1660,Miranda,Palmer,rlopez@example.com,2024-11-30,South,organic
1661,Frank,Parker,thomasnancy@example.net,2023-07-24,South,paid_search
1662,Daniel,Smith,blopez@example.com,2023-09-29,South,social
1663,Dorothy,Chavez,david81@example.com,2023-09-13,Central,organic
1664,Ryan,Hernandez,dromero@example.com,2023-04-20,North,paid_search
1665,Joseph,Davis,bdennis@example.org,2024-11-23,West,referral
1666,Kelly,Powell,alyssa78@example.com,2024-07-08,North,social
1667,Daniel,Williams,susanrobinson@example.org,2024-01-16,Central,email
1668,Patty,Johnston,camerongarcia@example.org,2024-08-11,East,paid_search
1669,Nicole,Lyons,gmyers@example.org,2024-06-07,East,paid_search
1670,Jessica,Suarez,tyler23@example.com,2024-08-13,South,paid_search
1671,Dana,Mccarthy,jessica12@example.net,2024-03-09,West,organic
1672,Rebecca,Howell,melissa32@example.com,2023-02-03,Central,referral
1673,Erin,Jackson,rachel20@example.net,2024-12-03,South,paid_search
1674,Thomas,Cook,terriibarra@example.org,2023-05-04,Central,paid_search
1675,Erin,Castaneda,tara90@example.com,2024-12-06,North,paid_search
1676,Morgan,Kennedy,fuentesashley@example.com,2023-08-04,West,organic
1677,Mary,Fox,karirowe@example.org,2023-11-30,East,social
1678,Kevin,Fitzgerald,whenry@example.net,2023-09-23,South,social
1679,Jonathan,Tucker,stephen54@example.net,2023-08-31,East,paid_search
1680,Matthew,Holmes,hernandezrobert@example.org,2024-09-19,East,paid_search
1681,Donna,Thomas,kjohnson@example.net,2024-05-25,West,paid_search
1682,Heather,Jordan,julielee@example.com,2024-12-18,East,organic
1683,Danielle,Sheppard,harcher@example.org,2024-02-15,East,paid_search
1684,Joseph,Shelton,peter64@example.com,2024-08-08,South,paid_search
1685,James,Riley,mary16@example.com,2024-12-03,South,referral
1686,Ashley,Sparks,keith07@example.net,2023-10-04,South,email
1687,Dylan,Becker,cindy24@example.com,2024-01-26,South,social
1688,Keith,Marsh,chavezjeff@example.net,2023-06-03,West,organic
1689,David,Freeman,jordandonna@example.org,2023-06-30,West,email
1690,Brendan,Taylor,kristen88@example.org,2024-10-07,Central,paid_search
1691,Stephanie,Reeves,wendygonzalez@example.net,2023-11-20,West,paid_search
1692,Samantha,Carter,kennedymichael@example.net,2024-07-29,Central,paid_search
1693,Dana,Henderson,orozcosamantha@example.net,2023-04-12,South,organic
1694,Lance,Elliott,linda23@example.com,2023-09-18,West,organic
1695,Derek,Spencer,kevin49@example.net,2023-04-09,West,email
1696,Steven,White,hdavis@example.com,2023-09-24,East,social
1697,Heather,Gordon,taylor67@example.com,2024-07-24,East,paid_search
1698,Suzanne,Murray,bernardrobert@example.org,2024-02-26,North,paid_search
1699,Christina,Turner,bettywatson@example.net,2024-11-26,Central,paid_search
1700,Amy,Cunningham,brian62@example.com,2024-08-12,Central,organic
1701,Elizabeth,Ford,fcombs@example.org,2023-10-19,East,organic
1702,Joseph,Andersen,cookconnor@example.com,2024-06-06,West,paid_search
1703,Ariana,Vaughn,martinezbrenda@example.net,2024-04-02,North,email
1704,Jodi,Brown,zacharyhart@example.com,2023-10-21,West,paid_search
1705,Derek,Jacobson,kevincollins@example.org,2023-05-29,South,social
1706,Linda,Hanson,dannysmith@example.net,2023-12-12,West,social
1707,Nichole,Meyer,jameswells@example.net,2024-08-08,West,social
1708,Scott,Brown,evanstimothy@example.org,2023-03-15,North,email
1709,Lori,Skinner,lorraine79@example.org,2023-08-22,East,organic
1710,Ryan,Fields,donaldgarner@example.org,2023-10-26,East,paid_search
1711,George,Harmon,thomasroberts@example.net,2024-02-09,East,social
1712,Craig,Chapman,elizabeth66@example.net,2024-01-07,Central,email
1713,Lauren,Marshall,shernandez@example.com,2024-04-06,West,paid_search
1714,David,Price,austin97@example.org,2023-01-24,South,organic
1715,Rebecca,Kelly,taylorsharp@example.com,2024-11-08,East,social
1716,Albert,Moore,michaelmccarthy@example.com,2024-12-18,North,referral
1717,William,Thompson,michaelball@example.com,2024-02-11,North,organic
1718,Stephen,Trevino,joshuafarmer@example.com,2024-04-29,Central,organic
1719,Sandra,Jones,ebennett@example.net,2024-02-11,Central,organic
1720,Donna,Johnston,david59@example.net,2023-03-27,North,email
1721,Michael,Williamson,jesseortega@example.com,2023-06-09,North,organic
1722,Sarah,Alvarez,tinastokes@example.net,2024-02-04,East,social
1723,Laura,Garcia,jessicacruz@example.com,2023-10-18,West,organic
1724,Sandra,Brown,danny17@example.com,2023-05-15,Central,social
1725,Catherine,Pittman,manuelhale@example.com,2023-01-30,North,email
1726,Dean,Walsh,jameshenry@example.net,2023-11-30,West,social
1727,Justin,Harris,ryanrice@example.org,2024-07-07,East,paid_search
1728,Christopher,Johnson,harrislisa@example.org,2023-05-19,Central,paid_search
1729,Michael,Russell,petersonfaith@example.net,2024-09-03,West,organic
1730,Dawn,Crawford,ashleywells@example.com,2024-10-13,Central,social
1731,Michael,Yoder,lauriegonzales@example.net,2024-10-17,Central,paid_search
1732,Nicholas,Jones,martinezzachary@example.org,2023-12-22,West,paid_search
1733,David,Hall,andrew44@example.com,2023-04-02,West,paid_search
1734,Jacqueline,Jones,tammyjones@example.net,2024-02-27,East,paid_search
1735,John,Holmes,reginald08@example.net,2023-01-11,North,organic
1736,Patricia,Aguilar,denise05@example.com,2023-05-20,East,paid_search
1737,Jose,Cook,tayloramy@example.net,2024-07-01,North,organic
1738,Mark,Todd,youngcharles@example.net,2024-05-18,West,social
1739,Rebecca,Warner,reedchad@example.com,2024-03-16,East,organic
1740,Carly,Salazar,claytimothy@example.org,2023-01-08,Central,social
1741,Joseph,Williams,crawfordjeffrey@example.com,2024-02-26,Central,paid_search
1742,Ryan,Turner,andrewbrown@example.org,2023-09-13,South,paid_search
1743,Amanda,Dalton,tranbrett@example.com,2024-10-23,West,social
1744,Heather,Jordan,hdunn@example.com,2023-08-14,East,email
1745,David,Gilbert,michael56@example.org,2024-10-02,South,organic
1746,John,Davis,perezjulie@example.net,2024-09-19,East,paid_search
1747,Ashley,Ritter,marksjohn@example.org,2024-06-28,East,organic
1748,Chase,Martinez,justinedwards@example.net,2023-03-12,South,paid_search
1749,Diana,Sanchez,david67@example.net,2023-04-24,West,organic
1750,David,Jones,shawna37@example.net,2023-10-06,Central,social
1751,Jill,Kelly,scottturner@example.com,2023-11-25,North,paid_search
1752,Kimberly,Carter,alisonadams@example.net,2024-07-01,North,organic
1753,Amber,Garcia,rachel97@example.com,2023-04-15,East,organic
1754,Christian,Barr,kevintran@example.org,2024-03-24,North,organic
1755,Nathan,Velasquez,barryyoung@example.com,2023-06-04,North,organic
1756,Debra,Chavez,smithmary@example.com,2023-12-17,West,paid_search
1757,Joshua,Cruz,brownmelissa@example.com,2024-05-25,East,paid_search
1758,Tyler,Roy,owallace@example.org,2023-02-02,East,paid_search
1759,Nicolas,Keller,guerreroanthony@example.com,2023-05-30,North,organic
1760,Sharon,Kent,sandra49@example.org,2024-02-06,North,organic
1761,Katherine,Peterson,yglenn@example.net,2023-07-05,South,paid_search
1762,Sarah,Goodwin,transtephanie@example.net,2023-09-14,West,email
1763,Karl,Ritter,ucoleman@example.net,2023-05-05,South,email
1764,Kayla,Green,pmcdonald@example.org,2024-03-29,South,paid_search
1765,Rebecca,Campbell,christopher38@example.com,2023-02-04,South,social
1766,Matthew,Foster,michael49@example.org,2023-04-07,Central,paid_search
1767,David,Carroll,mary27@example.com,2023-08-02,West,social
1768,Andre,Smith,churchtimothy@example.net,2023-11-16,East,paid_search
1769,Jeffery,Brown,hillcheryl@example.com,2023-02-13,Central,organic
1770,Stephanie,Alexander,katie44@example.com,2023-09-17,West,paid_search
1771,David,Mccoy,monicadouglas@example.org,2023-07-23,East,social
1772,Danny,Johnson,criley@example.net,2024-11-13,South,email
1773,Jennifer,Brown,theresa05@example.net,2023-08-30,West,referral
1774,Jennifer,Burke,daniel87@example.org,2023-06-21,East,paid_search
1775,William,Young,ashley61@example.net,2024-02-10,South,social
1776,Ronald,Campbell,nguyenkristin@example.com,2023-02-13,Central,organic
1777,Theresa,Merritt,thomas49@example.org,2024-05-01,Central,email
1778,Ethan,Williams,rhondajohnson@example.net,2023-04-02,South,organic
1779,Jason,Edwards,shelby69@example.org,2023-04-04,Central,organic
1780,Diane,Hernandez,friedmansusan@example.org,2024-10-02,North,paid_search
1781,Ariana,Cuevas,hryan@example.net,2024-10-22,South,organic
1782,Lauren,Lawson,mstewart@example.net,2023-04-20,South,social
1783,Kelly,Sanchez,laurenmadden@example.org,2023-11-21,Central,paid_search
1784,Stephen,Goodman,steelesean@example.com,2023-12-22,West,email
1785,Michael,Bell,melendezdenise@example.net,2023-01-22,West,social
1786,Jerry,Hartman,ashleyserrano@example.org,2023-05-18,East,paid_search
1787,Sara,Sanchez,qcraig@example.org,2024-05-11,West,email
1788,Catherine,Flynn,lee16@example.com,2024-07-09,West,social
1789,William,Hernandez,xchen@example.org,2023-07-11,Central,organic
1790,Rachel,Walter,jacksonrobert@example.net,2024-04-24,East,paid_search
1791,Jennifer,Harrison,martinezaustin@example.com,2024-09-05,Central,email
1792,Andrew,Jackson,andersonmichelle@example.com,2024-06-27,South,organic
1793,Rebecca,Gomez,pterry@example.net,2023-09-27,Central,paid_search
1794,Kelly,Rogers,brittany91@example.net,2023-01-01,Central,paid_search
1795,Brandon,Rodgers,stephanie67@example.net,2023-07-09,North,paid_search
1796,Mary,Roberts,ugraves@example.org,2024-01-08,Central,social
1797,Jennifer,Lawrence,hernandezalan@example.net,2023-03-06,Central,organic
1798,Mitchell,Banks,lflores@example.net,2023-07-14,Central,email
1799,Jennifer,Ramirez,halltrevor@example.org,2024-07-18,South,social
1800,Anne,Merritt,ymitchell@example.com,2023-11-27,West,social
1801,Katherine,Mckay,cervantesjessica@example.net,2023-04-24,North,social
1802,Jason,Stone,cory42@example.org,2023-03-10,North,paid_search
1803,Keith,Tucker,nicoleroberts@example.com,2023-05-13,South,email
1804,Vanessa,Molina,elizabeththomas@example.org,2023-07-26,North,email
1805,Andrea,Romero,anthonyorr@example.net,2023-04-12,North,paid_search
1806,Amanda,Lee,bwall@example.com,2024-02-02,West,social
1807,James,Mcmahon,hdennis@example.org,2024-12-19,Central,paid_search
1808,Mariah,Phillips,moransamantha@example.org,2024-01-11,South,organic
1809,Sean,Reynolds,christopher24@example.net,2023-03-14,North,social
1810,Elizabeth,Schmitt,garnerjeffrey@example.org,2023-08-02,West,referral
1811,Mark,Hunter,shawn81@example.net,2023-03-23,West,referral
1812,Hailey,Mcclain,hamiltonsarah@example.net,2023-03-04,East,email
1813,Lonnie,Skinner,averycourtney@example.org,2024-03-01,East,social
1814,Derrick,Bennett,emilybaker@example.org,2023-03-01,Central,email
1815,Todd,Lopez,mcampbell@example.net,2023-02-11,North,organic
1816,Nancy,Tapia,aaronjones@example.net,2023-03-21,South,email
1817,Cheryl,Mckinney,barnesjose@example.com,2023-04-10,North,referral
1818,Crystal,Young,todd24@example.org,2024-06-28,West,social
1819,Nancy,Contreras,zrobles@example.net,2024-06-22,South,organic
1820,Michael,Castillo,robinsonsydney@example.com,2023-07-03,Central,social
1821,Robert,West,elainewilson@example.com,2024-03-01,North,social
1822,Stephanie,Guerrero,heidi27@example.com,2024-08-13,East,email
1823,Carolyn,Mcdaniel,carterwilliam@example.com,2024-12-20,West,social
1824,Bruce,Ingram,emily66@example.com,2023-06-20,South,email
1825,Ronald,Green,adamsjessica@example.com,2024-05-31,East,paid_search
1826,Daisy,Williams,kortiz@example.org,2024-06-30,Central,social
1827,Amanda,Chan,gouldchristina@example.com,2023-12-27,East,paid_search
1828,David,Fernandez,langchristopher@example.net,2023-11-29,East,social
1829,Mathew,Gomez,penaapril@example.com,2024-10-10,West,paid_search
1830,Amanda,Galloway,oheath@example.com,2023-11-28,Central,email
1831,Laurie,Lozano,robert83@example.org,2024-07-12,South,organic
1832,Barry,Smith,masonlacey@example.org,2024-07-17,East,paid_search
1833,Eric,Turner,crystalwatts@example.org,2024-04-08,West,paid_search
1834,Joseph,Martinez,irios@example.net,2023-01-01,North,referral
1835,Nancy,Atkins,jonesjennifer@example.net,2024-09-02,North,referral
1836,Robert,Smith,codychapman@example.com,2023-11-06,North,paid_search
1837,James,Obrien,kristen68@example.net,2023-08-16,South,paid_search
1838,Andrew,Hill,corycosta@example.net,2023-01-23,East,email
1839,Thomas,Carter,walkerrichard@example.com,2024-06-07,Central,referral
1840,Timothy,Velez,patrickkaiser@example.net,2024-08-08,South,social
1841,Phillip,Watson,chavezbecky@example.org,2024-04-16,East,organic
